1 16 16 4096 1 1 0 0 0 1.2366
4 64 16 4096 64 4 0 0 0 0.77722
1 64 16 4096 16 16 0 15 0 0.85804
12 16 16 4096 32 32 2 12 0 0.83551
12 32 16 4096 16 8 1 4 0 0.77481
12 64 16 4096 1 1 1 0 0 0.8073
12 64 16 4096 64 4 1 0 0 0.77308
12 8 16 4096 64 32 0 24 0 0.99104
16 16 16 4096 32 32 3 7 0 0.83321
16 32 16 4096 32 32 0 17 0 0.77809
16 64 16 4096 16 16 2 7 0 0.7681
16 64 16 4096 8 2 1 1 0 0.76818
16 8 16 4096 64 32 2 17 0 0.98886
2 64 16 4096 16 16 0 1 0 0.8055
20 16 16 4096 2 2 0 0 1 0.79604
20 16 16 4096 64 8 3 2 0 0.89711
20 32 16 4096 32 8 2 7 0 0.7754
20 64 16 4096 16 4 4 3 0 0.76785
20 64 16 4096 64 32 4 8 0 0.77451
20 8 16 4096 32 32 4 5 0 0.94041
4 16 16 4096 32 32 0 1 0 0.84407
4 8 16 4096 2 2 0 0 0 0.89989
6 64 16 4096 32 2 0 0 1 0.78224
8 16 16 4096 64 32 0 21 0 0.89406
8 64 16 4096 32 32 0 18 0 0.7718
8 8 16 4096 8 4 0 2 0 0.84864
